Code
C05F   1/00
C05F   1/002
C05F   1/005
C05F   1/007
C05F   1/02
C05F   3/00
C05F   3/02
C05F   3/04
C05F   3/06
C05F   5/00
C05F   5/002
C05F   5/004
C05F   5/006
C05F   5/008
C05F   7/00
C05F   7/005
C05F   7/02
C05F   7/04
C05F   9/00
C05F   9/02
C05F   9/04
C05F  11/00
C05F  11/02
C05F  11/04
C05F  11/06
C05F  11/08
C05F  11/10
C05F  17/00
C05F  17/05
C05F  17/10
C05F  17/15
C05F  17/20
C05F  17/30
C05F  17/40
C05F  17/50
C05F  17/60
C05F  17/70
C05F  17/80
C05F  17/90
C05F  17/907
C05F  17/914
C05F  17/921
C05F  17/929
C05F  17/936
C05F  17/939
C05F  17/943
C05F  17/95
C05F  17/955
C05F  17/957
C05F  17/964
C05F  17/971
C05F  17/979
C05F  17/986
C05F  17/989
C05F  17/993
