Code
B01D  53/90
B01D  53/92
B01D  53/94
B01D  53/96
B01J  23/38
B01J  23/40
B01J  23/42
B01J  23/44
B01J  23/46
F01M  13/00
F01M  13/02
F01M  13/04
F01M  13/06
F02B  47/06
F02B  47/08
F02B  47/10
F02D  21/06
F02D  21/08
F02D  21/10
F02D  41/00
F02D  41/02
F02D  41/04
F02D  41/06
F02D  41/08
F02D  41/10
F02D  41/12
F02D  41/14
F02D  41/16
F02D  41/18
F02D  41/20
F02D  41/22
F02D  41/24
F02D  41/26
F02D  41/28
F02D  41/30
F02D  41/32
F02D  41/34
F02D  41/36
F02D  41/38
F02D  41/40
F02D  43/00
F02D  43/02
F02D  43/04
F02D  45/00
F02M   3/02
F02M   3/04
F02M   3/045
F02M   3/05
F02M   3/055
F02M  23/00
F02M  23/02
F02M  23/03
F02M  23/04
F02M  23/06
F02M  23/08
F02M  23/09
F02M  23/10
F02M  23/12
F02M  23/14
F02M  25/00
F02M  25/022
F02M  25/025
F02M  25/028
F02M  25/03
F02M  25/032
F02M  25/035
F02M  25/038
F02M  25/06
F02M  25/07
F02M  25/08
F02M  25/10
F02M  25/12
F02M  25/14
F02M  26/00
F02M  26/01
F02M  26/02
F02M  26/03
F02M  26/04
F02M  26/05
F02M  26/06
F02M  26/07
F02M  26/08
F02M  26/09
F02M  26/10
F02M  26/11
F02M  26/12
F02M  26/13
F02M  26/14
F02M  26/15
F02M  26/16
F02M  26/17
F02M  26/18
F02M  26/19
F02M  26/20
F02M  26/21
F02M  26/22
F02M  26/23
F02M  26/24
F02M  26/25
F02M  26/26
F02M  26/27
F02M  26/28
F02M  26/29
F02M  26/30
F02M  26/31
F02M  26/32
F02M  26/33
F02M  26/34
F02M  26/35
F02M  26/36
F02M  26/37
F02M  26/38
F02M  26/39
F02M  26/40
F02M  26/41
F02M  26/42
F02M  26/43
F02M  26/44
F02M  26/45
F02M  26/46
F02M  26/47
F02M  26/48
F02M  26/49
F02M  26/50
F02M  26/51
F02M  26/52
F02M  26/53
F02M  26/54
F02M  26/55
F02M  26/56
F02M  26/57
F02M  26/58
F02M  26/59
F02M  26/60
F02M  26/61
F02M  26/62
F02M  26/63
F02M  26/64
F02M  26/65
F02M  26/66
F02M  26/67
F02M  26/68
F02M  26/69
F02M  26/70
F02M  26/71
F02M  26/72
F02M  26/73
F02M  26/74
F02M  27/00
F02M  27/02
F02M  27/04
F02M  27/06
F02M  27/08
F02M  31/02
F02M  31/04
F02M  31/06
F02M  31/07
F02M  31/08
F02M  31/083
F02M  31/087
F02M  31/093
F02M  31/10
F02M  31/12
F02M  31/125
F02M  31/13
F02M  31/135
F02M  31/14
F02M  31/16
F02M  31/18
F02M  39/00
F02M  39/02
F02M  41/00
F02M  41/02
F02M  41/04
F02M  41/06
F02M  41/08
F02M  41/10
F02M  41/12
F02M  41/14
F02M  41/16
F02M  43/00
F02M  43/02
F02M  43/04
F02M  45/00
F02M  45/02
F02M  45/04
F02M  45/06
F02M  45/08
F02M  45/10
F02M  45/12
F02M  47/00
F02M  47/02
F02M  47/04
F02M  47/06
F02M  49/00
F02M  49/02
F02M  49/04
F02M  51/00
F02M  51/02
F02M  51/04
F02M  51/06
F02M  51/08
F02M  53/00
F02M  53/02
F02M  53/04
F02M  53/06
F02M  53/08
F02M  55/00
F02M  55/02
F02M  55/04
F02M  57/00
F02M  57/02
F02M  57/04
F02M  57/06
F02M  59/00
F02M  59/02
F02M  59/04
F02M  59/06
F02M  59/08
F02M  59/10
F02M  59/12
F02M  59/14
F02M  59/16
F02M  59/18
F02M  59/20
F02M  59/22
F02M  59/24
F02M  59/26
F02M  59/28
F02M  59/30
F02M  59/32
F02M  59/34
F02M  59/36
F02M  59/38
F02M  59/40
F02M  59/42
F02M  59/44
F02M  59/46
F02M  59/48
F02M  61/00
F02M  61/02
F02M  61/04
F02M  61/06
F02M  61/08
F02M  61/10
F02M  61/12
F02M  61/14
F02M  61/16
F02M  61/18
F02M  61/20
F02M  63/00
F02M  63/02
F02M  63/04
F02M  63/06
F02M  65/00
F02M  67/00
F02M  67/02
F02M  67/04
F02M  67/06
F02M  67/08
F02M  67/10
F02M  67/12
F02M  67/14
F02M  69/00
F02M  69/02
F02M  69/04
F02M  69/06
F02M  69/08
F02M  69/10
F02M  69/12
F02M  69/14
F02M  69/16
F02M  69/18
F02M  69/20
F02M  69/22
F02M  69/24
F02M  69/26
F02M  69/28
F02M  69/30
F02M  69/32
F02M  69/34
F02M  69/36
F02M  69/38
F02M  69/40
F02M  69/42
F02M  69/44
F02M  69/46
F02M  69/48
F02M  69/50
F02M  69/52
F02M  69/54
F02M  71/00
F02M  71/02
F02M  71/04
F02P   5/00
F02P   5/02
F02P   5/04
F02P   5/05
F02P   5/06
F02P   5/07
F02P   5/10
F02P   5/12
F02P   5/14
F02P   5/145
F02P   5/15
F02P   5/152
F02P   5/153
F02P   5/155
F02P   5/16
G01M  15/10
